title,author_id,last_updated,link
HashMap get() Method in Java,Chinmoy Lenka,"26 Nov, 2018",https://www.geeksforgeeks.org/hashmap-get-method-in-java/
"atol(), atoll() and atof() functions in C/C++",nik1996,"09 Jun, 2020",https://www.geeksforgeeks.org/atol-atoll-and-atof-functions-in-c-c/
Convert a Binary Tree such that every node stores the sum of all nodes in its right subtree,akash1295,"23 Jun, 2021",https://www.geeksforgeeks.org/convert-a-binary-tree-such-that-every-node-stores-the-sum-of-all-nodes-in-its-right-subtree/
Querying Live running status and PNR of trains using Railway API in Python,ankthon,"08 Jun, 2021",https://www.geeksforgeeks.org/python-find-live-running-status-pnr-of-any-train-using-railway-api/
Minimum adjacent swaps to move maximum and minimum to corners,HGaur,"20 Apr, 2021",https://www.geeksforgeeks.org/minimum-adjacent-swaps-to-move-maximum-and-minimum-to-corners/
Data analysis using Pandas,Abhishek rajput,"15 Oct, 2020",https://www.geeksforgeeks.org/python-data-analysis-using-pandas/
Cyclomatic Complexity,akash1295,"21 Jun, 2021",https://www.geeksforgeeks.org/cyclomatic-complexity/
CSS Icons,SrishtiGoel,"16 Dec, 2021",https://www.geeksforgeeks.org/css-icons/
JavaScript Bitwise Operators,ShivamKD,"09 Sep, 2020",https://www.geeksforgeeks.org/javascript-bitwise-operators/
Number of refills to complete the journey of N km,anuj0503,"04 May, 2021",https://www.geeksforgeeks.org/number-of-refills-to-complete-the-journey-of-n-km/
Perl | Scalars,Pathak7,"12 Feb, 2021",https://www.geeksforgeeks.org/perl-scalars/
Using class to implement Vector Quantities in C++,KartikArora,"20 Jun, 2018",https://www.geeksforgeeks.org/using-class-to-implement-vector-quantities-in-c/
PriorityQueue iterator() Method in Java,Chinmoy Lenka,"10 Dec, 2018",https://www.geeksforgeeks.org/priorityqueue-iterator-method-in-java/
PriorityQueue poll() Method in Java,Chinmoy Lenka,"10 Dec, 2018",https://www.geeksforgeeks.org/priorityqueue-poll-method-in-java/
list remove() function in C++ STL,barykrg,"20 Jun, 2018",https://www.geeksforgeeks.org/list-remove-function-in-c-stl/
Recursive program to generate power set,kartik,Medium,https://www.geeksforgeeks.org/recursive-program-to-generate-power-set/
Linker,ManpreetGill,"21 Nov, 2019",https://www.geeksforgeeks.org/linker/
Python | Form validation using django,PortgasDAce,"20 Jan, 2022",https://www.geeksforgeeks.org/python-form-validation-using-django/
Check whether the number has only first and last bits set | Set 2,GeeksforGeeks,"08 Apr, 2021",https://www.geeksforgeeks.org/check-whether-the-number-has-only-first-and-last-bits-set-set-2/
Program to find LCM of 2 numbers without using GCD,02DCE,"14 Apr, 2021",https://www.geeksforgeeks.org/program-to-find-lcm-of-2-numbers-without-using-gcd/
Maximum Sum Decreasing Subsequence,aganjali10,"05 May, 2021",https://www.geeksforgeeks.org/maximum-sum-decreasing-subsequence/
What is Information Security?,rashi_garg,"31 Oct, 2021",https://www.geeksforgeeks.org/what-is-information-security/
Check if given Sudoku board configuration is valid or not,Aashish Chauhan,"11 May, 2021",https://www.geeksforgeeks.org/check-if-given-sudoku-board-configuration-is-valid-or-not/
Difference between Java and JavaScript,vivekkothari,"26 Nov, 2021",https://www.geeksforgeeks.org/difference-between-java-and-javascript/
TreeSet iterator() Method in Java,Chinmoy Lenka,"26 Nov, 2018",https://www.geeksforgeeks.org/treeset-iterator-method-in-java/
TreeSet isEmpty() Method in Java,Chinmoy Lenka,"26 Nov, 2018",https://www.geeksforgeeks.org/treeset-isempty-method-in-java/
C# | Trim() Method,Mithun Kumar,"31 Jan, 2019",https://www.geeksforgeeks.org/c-sharp-trim-method/
Queries for number of array elements in a range with Kth Bit Set,sirjan13,Medium,https://www.geeksforgeeks.org/queries-for-number-of-array-elements-in-a-range-with-kth-bit-set/
DFA machines accepting odd number of 0’s or/and even number of 1’s,SUDIPTADANDAPAT,"06 Dec, 2019",https://www.geeksforgeeks.org/dfa-machines-accepting-odd-number-of-0s-or-and-even-number-of-1s/
Advantages of vector over array in C++,Abhishek rajput,"30 Oct, 2018",https://www.geeksforgeeks.org/advantages-of-vector-over-array-in-c/
Python | Count the Number of matching characters in a pair of string,AashutoshChauhan,"03 Apr, 2020",https://www.geeksforgeeks.org/python-count-the-number-of-matching-characters-in-a-pair-of-string/
Data types in TypeScript,Bishal Kumar Dubey,"19 Feb, 2019",https://www.geeksforgeeks.org/data-types-in-typescript/
Sort the biotonic doubly linked list | Set-2,nik1996,"24 Jun, 2021",https://www.geeksforgeeks.org/sort-the-biotonic-doubly-linked-list-set-2/
bitset set() function in C++ STL,gopaldave,"18 Jun, 2018",https://www.geeksforgeeks.org/bitset-set-function-in-c-stl/
Find the frequency of a digit in a number,IshitaBhuiya,"16 Apr, 2021",https://www.geeksforgeeks.org/find-the-frequency-of-a-digit-in-a-number/
HashSet clone() Method in Java,Chinmoy Lenka,"26 Nov, 2018",https://www.geeksforgeeks.org/hashset-clone-method-in-java/
Infix to Prefix conversion using two stacks,nik1996,"30 Aug, 2021",https://www.geeksforgeeks.org/infix-to-prefix-conversion-using-two-stacks/
Software Engineering | Project Management Process,02DCE,"19 Jul, 2021",https://www.geeksforgeeks.org/software-engineering-project-management-process/
Software Engineering | Requirements Engineering Process,02DCE,"27 Feb, 2020",https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/
Python | Simple GUI calculator using Tkinter,ankthon,"30 Jun, 2021",https://www.geeksforgeeks.org/python-simple-gui-calculator-using-tkinter/
Model-View-Controller(MVC) architecture for Node applications,Parikshit Hooda,"14 Jun, 2018",https://www.geeksforgeeks.org/model-view-controllermvc-architecture-for-node-applications/
Arden’s Theorem in Theory of Computation,SUDIPTADANDAPAT,"02 Mar, 2020",https://www.geeksforgeeks.org/ardens-theorem-in-theory-of-computation/
Multithreading in Operating System,AshwinGoel,"21 Sep, 2021",https://www.geeksforgeeks.org/multithreading-in-operating-system/
count_if() in C++ STL,Prateek Sharma 7,"31 May, 2021",https://www.geeksforgeeks.org/count_if-in-c/
LinkedList listIterator() Method in Java,Chinmoy Lenka,"10 Dec, 2018",https://www.geeksforgeeks.org/linkedlist-listiterator-method-in-java/
LinkedList indexOf() method in Java,Chinmoy Lenka,"10 Dec, 2018",https://www.geeksforgeeks.org/linkedlist-indexof-method-in-java/
Displaying XML Using XSLT,AniketSingh1,"13 May, 2021",https://www.geeksforgeeks.org/displaying-xml-using-xslt/
Check if array sum can be made K by three operations on it,anuj0503,"03 Feb, 2022",https://www.geeksforgeeks.org/check-if-array-sum-can-be-made-k-by-three-operations-on-it/
JavaScript | Redirect a URL,Kartikaybhutani,"19 Feb, 2019",https://www.geeksforgeeks.org/javascript-redirect-a-url/
ISRO | ISRO CS 2007 | Question 1,GeeksforGeeks,"20 Nov, 2018",https://www.geeksforgeeks.org/isro-isro-cs-2007-question-1/
LinkedList remove() Method in Java,Chinmoy Lenka,"23 Nov, 2021",https://www.geeksforgeeks.org/linkedlist-remove-method-in-java/
Difference between == and === operator in JavaScript,SARANYA_JENA,"31 Jan, 2022",https://www.geeksforgeeks.org/difference-between-and-operator-in-javascript/
Informatica Interview Experience | Set 7 (Campus Drive),GeeksforGeeks,"12 Jun, 2018",https://www.geeksforgeeks.org/informatica-interview-experience-set-7-campus-drive/
Difference between Mealy machine and Moore machine,aishwarya.27,"02 Nov, 2020",https://www.geeksforgeeks.org/difference-between-mealy-machine-and-moore-machine/
Program to compare m^n and n^m,aman0309,"12 May, 2021",https://www.geeksforgeeks.org/program-to-compare-mn-and-nm/
Sum of k largest elements in BST,akash1295,"18 Jun, 2021",https://www.geeksforgeeks.org/sum-of-k-largest-elements-in-bst/
PHP | mysqli_connect() Function,RahulUniyal,"06 Jul, 2021",https://www.geeksforgeeks.org/php-mysqli_connect-function/
Reverse a Linked List according to its Size,Aashish Chauhan,"24 Jun, 2021",https://www.geeksforgeeks.org/reverse-a-linked-list-according-to-its-size/
Number of Distinct Meeting Points on a Circular Road,anuj0503,"04 May, 2021",https://www.geeksforgeeks.org/number-of-distinct-meeting-points-on-a-circular-road/
std :: reverse_copy in C++ STL,Prateek Sharma 7,"11 Jun, 2018",https://www.geeksforgeeks.org/std-reverse_copy-in-c-stl/
Paytm Interview Experience | Set 29,GeeksforGeeks,"12 Jun, 2018",https://www.geeksforgeeks.org/paytm-interview-experience-set-29/
Distributed Database System,me_l,"17 Feb, 2022",https://www.geeksforgeeks.org/distributed-database-system/
KDD Process in Data Mining,Abhishek rajput,"02 Aug, 2021",https://www.geeksforgeeks.org/kdd-process-in-data-mining/
GATE CS 2019 important dates and links,GeeksforGeeks,"17 Sep, 2018",https://www.geeksforgeeks.org/gate-cs-2019-important-dates-and-links/
Longest subarray such that adjacent elements have at least one common digit | Set 1,gopaldave,"11 May, 2021",https://www.geeksforgeeks.org/longest-subarray-such-that-adjacent-elements-have-at-least-one-common-digit/
Check if a binary string contains all permutations of length k,Mithun Kumar,"28 Jun, 2021",https://www.geeksforgeeks.org/check-if-a-binary-string-contains-all-permutations-of-length-k/
C# | Arrays,GeeksforGeeks,"26 Oct, 2021",https://www.geeksforgeeks.org/c-sharp-arrays/
C# | Operator Overloading,Akanksha_Rai,"07 Aug, 2021",https://www.geeksforgeeks.org/c-sharp-operator-overloading/
Check whether a given number is Polydivisible or Not,jaideeppyne1997,"22 Feb, 2022",https://www.geeksforgeeks.org/check-whether-a-given-number-is-polydivisible-or-not/
Maximize the bitwise OR of an array,jaideeppyne1997,"05 May, 2021",https://www.geeksforgeeks.org/maximize-the-bitwise-or-of-an-array/
JavaScript Regular Expressions,kundankumarjha,"13 Jan, 2022",https://www.geeksforgeeks.org/javascript-regular-expressions/
Count number of smallest elements in given range,Striver,"07 Jun, 2018",https://www.geeksforgeeks.org/count-number-of-smallest-elements-in-given-range/
Converting JSON text to JavaScript Object,MayankSharma9,"19 Feb, 2019",https://www.geeksforgeeks.org/converting-json-text-to-javascript-object/
Find the GCD that lies in given range,anuj0503,"04 Feb, 2022",https://www.geeksforgeeks.org/find-the-gcd-that-lies-in-given-range/
Subsequence of size k with maximum possible GCD,aganjali10,"11 May, 2021",https://www.geeksforgeeks.org/subsequence-of-size-k-with-maximum-possible-gcd/
C# | Constructors,Mithun Kumar,"05 Nov, 2020",https://www.geeksforgeeks.org/c-sharp-constructors/
Python | Visualizing image in different color spaces,Abhishek rajput,"06 Jun, 2018",https://www.geeksforgeeks.org/python-visualizing-image-in-different-color-spaces/
Token Ring frame format,Ankit87,"09 Aug, 2019",https://www.geeksforgeeks.org/token-ring-frame-format/
JavaScript JSON,Wazeed17,"23 Feb, 2022",https://www.geeksforgeeks.org/javascript-json/
XOR of Sum of every possible pair of an array,Bhashkar_P,"29 Apr, 2021",https://www.geeksforgeeks.org/xor-sum-every-possible-pair-array/
How to prevent objects of a class from Garbage Collection in Java,ParthDutt,"29 Nov, 2018",https://www.geeksforgeeks.org/how-to-prevent-objects-of-a-class-from-garbage-collection-in-java/
PHP | lstat( ) function,Shubrodeep Banerjee,"14 Sep, 2021",https://www.geeksforgeeks.org/php-lstat-function/
File Handling through C++ Classes,prakhargvp,"28 Dec, 2021",https://www.geeksforgeeks.org/file-handling-c-classes/
Subtract 1 without arithmetic operators,aganjali10,"26 May, 2021",https://www.geeksforgeeks.org/subtract-1-without-arithmetic-operators/
Add n binary strings,aganjali10,"24 May, 2021",https://www.geeksforgeeks.org/add-n-binary-strings/
Set the rightmost unset bit,aganjali10,"06 Nov, 2021",https://www.geeksforgeeks.org/set-rightmost-unset-bit-2/
Mathematics | Indefinite Integrals,AniketSingh1,"13 May, 2020",https://www.geeksforgeeks.org/mathematics-indefinite-integrals/
Find maximum level product in Binary Tree,bansal_rtk_,"23 Jun, 2021",https://www.geeksforgeeks.org/find-maximum-level-product-binary-tree/
Delete multiple occurrences of key in Linked list using double pointer,NayanGadre,"05 Jun, 2018",https://www.geeksforgeeks.org/delete-multiple-occurrences-of-key-in-linked-list-using-double-pointer/
Java Swing – JPanel With Examples,andrew1234,"10 Nov, 2021",https://www.geeksforgeeks.org/java-swing-jpanel-with-examples/
Introduction to Convolutions using Python,geekyRakshit,"05 Jun, 2018",https://www.geeksforgeeks.org/introduction-to-convolutions-using-python/
System of Linear Equations in three variables using Cramer’s Rule,bhonesh chawla,"11 May, 2021",https://www.geeksforgeeks.org/system-linear-equations-three-variables-using-cramers-rule/
Largest set with bitwise OR equal to n,aganjali10,"24 May, 2021",https://www.geeksforgeeks.org/largest-set-bitwise-equal-n/
Closest product pair in an array,aganjali10,Easy,https://www.geeksforgeeks.org/closest-product-pair-array/
Mathematics | Some theorems on Nested Quantifiers,arya31,"13 Dec, 2019",https://www.geeksforgeeks.org/mathematics-theorems-nested-quantifiers/
Convert the array such that the GCD of the array becomes 1,Sagar Shukla,"09 Apr, 2021",https://www.geeksforgeeks.org/convert-array-gcd-array-becomes-1/
Program to print numeric pattern,ukasp,"07 Apr, 2021",https://www.geeksforgeeks.org/program-print-numeric-pattern/
Minimum value of “max + min” in a subarray,Gaurang Bansal 2,"13 May, 2021",https://www.geeksforgeeks.org/minimum-value-max-min-subarray/
Strict mode in JavaScript,Amit Khandelwal 1,"20 Nov, 2021",https://www.geeksforgeeks.org/strict-mode-javascript/
Number of digits in N factorial to the power N,jaideeppyne1997,"03 Mar, 2021",https://www.geeksforgeeks.org/number-digits-n-factorial-power-n/
Sum of product of r and rth Binomial Coefficient (r * nCr),anuj0503,"25 Mar, 2021",https://www.geeksforgeeks.org/sum-product-r-rth-binomial-coefficient-r-ncr/
Preorder predecessor of a Node in Binary Tree,NayanGadre,"23 Jun, 2021",https://www.geeksforgeeks.org/preorder-predecessor-node-binary-tree/
Two odd occurring elements in an array where all other occur even times,kartik,"30 Apr, 2021",https://www.geeksforgeeks.org/two-odd-occurring-elements-array-occur-even-times/
Preorder Successor of a Node in Binary Tree,NayanGadre,Easy,https://www.geeksforgeeks.org/preorder-successor-node-binary-tree/
ISRO | ISRO CS 2008 | Question 19,GeeksforGeeks,"20 Nov, 2018",https://www.geeksforgeeks.org/isro-isro-cs-2008-question-19/
Fun Commands in Linux,him0000,"03 Jul, 2020",https://www.geeksforgeeks.org/fun-commands-linux/
Number of positions with Same address in row major and column major order,coolsaiification,"24 May, 2021",https://www.geeksforgeeks.org/number-positions-address-row-major-column-major-order/
Reverse String according to the number of words,ashu_tech,"16 Sep, 2021",https://www.geeksforgeeks.org/reverse-string-according-number-words/
C# | Operators,GeeksforGeeks,"09 Jul, 2021",https://www.geeksforgeeks.org/c-sharp-operators/
Total nodes traversed in Euler Tour Tree,Abhishek rajput,"23 Jun, 2021",https://www.geeksforgeeks.org/total-nodes-traversed-in-euler-tour-tree/
Finding Quadrant of a Coordinate with respect to a Circle,coolsaiification,"13 May, 2021",https://www.geeksforgeeks.org/finding-quadrant-coordinate-respect-circle/
PHP | mkdir( ) Function,Shubrodeep Banerjee,"01 Jun, 2018",https://www.geeksforgeeks.org/php-mkdir-function/
Amazon Interview Experience | Set 431 (For SDE2),GeeksforGeeks,"12 Jul, 2019",https://www.geeksforgeeks.org/amazon-interview-experience-set-431-sde2/
Turing Machine for addition,RishabhMalik,"29 Jul, 2021",https://www.geeksforgeeks.org/turing-machine-addition/
TCP flags,Ankit87,"05 Jul, 2021",https://www.geeksforgeeks.org/tcp-flags/
Inverted Index,Saurav Jain,"07 Jul, 2021",https://www.geeksforgeeks.org/inverted-index/
Check if it is possible to make the given matrix increasing matrix or not,Sagar Shukla,"09 Apr, 2021",https://www.geeksforgeeks.org/check-possible-make-given-matrix-increasing-matrix-not/
"std::string::remove_copy(), std::string::remove_copy_if() in C++",Dibyendu Roy Chaudhuri,"29 May, 2018",https://www.geeksforgeeks.org/std-string-remove_copy-std-string-remove_copy_if-c/
Number of unmarked integers in a special sieve,Shashank_Pathak,"26 Apr, 2021",https://www.geeksforgeeks.org/number-unmarked-integers-special-sieve/
HTML span Tag,R_Raj,"14 Dec, 2021",https://www.geeksforgeeks.org/html-span-tag/
Number Guessing Game using JavaScript,GeeksforGeeks,"15 Feb, 2019",https://www.geeksforgeeks.org/number-guessing-game-using-javascript/
Pin diagram of 8086 microprocessor,Yash_R,"17 May, 2021",https://www.geeksforgeeks.org/pin-diagram-8086-microprocessor/
Interrupts in 8085 microprocessor,harshit-chhabra,"09 Sep, 2019",https://www.geeksforgeeks.org/interrupts-8085-microprocessor/
C# | Boxing And Unboxing,jit_t,"30 Jul, 2018",https://www.geeksforgeeks.org/c-sharp-boxing-unboxing/
Practice problems on finite automata | Set 2,ujjwal57,"28 May, 2018",https://www.geeksforgeeks.org/practice-problems-finite-automata-set-2/
Benefits of Multithreading in Operating System,aastha98,"14 Aug, 2019",https://www.geeksforgeeks.org/benefits-of-multithreading-in-operating-system/
Software Engineering | Capability maturity model (CMM),02DCE,"13 Aug, 2021",https://www.geeksforgeeks.org/software-engineering-capability-maturity-model-cmm/
Introduction to Java Servlets,AniketSingh1,"06 Sep, 2021",https://www.geeksforgeeks.org/introduction-java-servlets/
Euler tour of Binary Tree,Abhishek rajput,"23 Jun, 2021",https://www.geeksforgeeks.org/euler-tour-binary-tree/
Find if k bookings possible with given arrival and departure times,Aashish Chauhan,"14 Jun, 2021",https://www.geeksforgeeks.org/find-k-bookings-possible-given-arrival-departure-times/
Pin diagram of 8085 microprocessor,Yash_R,"17 May, 2021",https://www.geeksforgeeks.org/pin-diagram-8085-microprocessor/
Sum of series 1*1! + 2*2! + ……..+ n*n!,kartik,"19 Apr, 2021",https://www.geeksforgeeks.org/sum-series-12-22-nn/
Sum of series 1*1*2! + 2*2*3! + ……..+ n*n*(n+1)!,Ravi_Maurya,"27 Apr, 2021",https://www.geeksforgeeks.org/program-find-s-given-series-112-223-nnn1/
Samsung Interview Experience – R & D Noida (Off – Campus),GeeksforGeeks,"18 Jul, 2019",https://www.geeksforgeeks.org/samsung-interview-experience-r-d-noida-off-campus/
Computer Organization | Asynchronous input output synchronization,priyankagujral,"25 May, 2018",https://www.geeksforgeeks.org/computer-organization-asynchronous-input-output-synchronization/
Range query for count of set bits,Nishant_Singh,"05 Apr, 2021",https://www.geeksforgeeks.org/range-query-for-count-of-set-bits/
HTML | Div Tag,AkashRawat,"30 Jul, 2021",https://www.geeksforgeeks.org/div-tag-html/
Longest substring of 0s in a string formed by k concatenations,aman0309,"11 May, 2021",https://www.geeksforgeeks.org/longest-substring-of-0s-in-a-string-formed-by-k-concatenations/
Maximum in an array that can make another array sorted,sahilkhoslaa,"31 May, 2021",https://www.geeksforgeeks.org/maximum-in-an-array-that-can-make-another-array-sorted/
Techniques to handle Thrashing,02DCE,"08 Dec, 2021",https://www.geeksforgeeks.org/techniques-to-handle-thrashing/
SQL Interview Questions | Set 2,Delta_Ranger,"09 Sep, 2019",https://www.geeksforgeeks.org/sql-interview-questions-set-2/
Knowing the complexity in competitive programming,Pranshu Dubey,"24 May, 2018",https://www.geeksforgeeks.org/knowing-the-complexity-in-competitive-programming/
Number of single cycle components in an undirected graph,PiyushKumar,Medium,https://www.geeksforgeeks.org/number-of-simple-cyclic-components-in-an-undirected-graph/
Newton’s Divided Difference Interpolation Formula,SarthakGarg,"28 Jan, 2022",https://www.geeksforgeeks.org/newtons-divided-difference-interpolation-formula/
Threads and its types in Operating System,Aniket_Dusey,"29 Dec, 2021",https://www.geeksforgeeks.org/threads-and-its-types-in-operating-system/
Sorting array with conditional swapping,Sagar Shukla,"09 Apr, 2021",https://www.geeksforgeeks.org/sorting-array-with-conditional-swapping/
3DPLM Recruitment Process,GeeksforGeeks,"19 Nov, 2021",https://www.geeksforgeeks.org/3dplm-recruitment-process/
Print Fibonacci sequence using 2 variables,Shlomi Elhaiani,"26 Nov, 2021",https://www.geeksforgeeks.org/print-fibonacci-sequence-using-2-variables/
Amazon Interview Experience | Set 429 (For SDE 2),GeeksforGeeks,"12 Jul, 2019",https://www.geeksforgeeks.org/amazon-interview-experience-set-429-sde-2/
Find if given vertical level of binary tree is sorted or not,nik1996,"29 Jun, 2021",https://www.geeksforgeeks.org/find-given-vertical-level-binary-tree-sorted-not/
Fragmentation at Network Layer,Ankit87,"26 Oct, 2021",https://www.geeksforgeeks.org/fragmentation-network-layer/
Internet of Things (IoT) | Set 2,GeeksforGeeks,"13 Sep, 2021",https://www.geeksforgeeks.org/internet-things-iot-2/
States of a Process in Operating Systems,Aniket_Dusey,"21 Sep, 2021",https://www.geeksforgeeks.org/states-of-a-process-in-operating-systems/
Prefixes with more a than b,agnivakolay,"25 May, 2021",https://www.geeksforgeeks.org/prefixes-with-more-a-than-b/
Find sub-string with given power,Aditya Gupta 4,"16 Jul, 2021",https://www.geeksforgeeks.org/string-given-power/
Data flow analysis in Compiler,Ankit87,"22 Feb, 2022",https://www.geeksforgeeks.org/data-flow-analysis-compiler/
CSS Borders,SrishtiGoel,"21 Feb, 2022",https://www.geeksforgeeks.org/css-borders/
Number of integers with odd number of set bits,pawan_asipu,Easy,https://www.geeksforgeeks.org/number-integers-odd-number-set-bits/
Number of ways to merge two arrays such retaining order,yasinj3,"27 May, 2021",https://www.geeksforgeeks.org/number-ways-merge-two-arrays-retaining-order/
Swapping four variables without temporary variable,Shashank_Pathak,"05 May, 2021",https://www.geeksforgeeks.org/swapping-four-variables-without-temporary-variable/
Merging and Sorting Two Unsorted Stacks,PushpamPatel,"15 Oct, 2021",https://www.geeksforgeeks.org/merging-sorting-two-unsorted-stacks/
Multiset Interface | Guava | Java,Sahil_Bansall,"18 May, 2018",https://www.geeksforgeeks.org/multiset-interface-guava-java/
Find Sum of all unique sub-array sum for a given array.,Shivam.Pradhan,"04 Aug, 2021",https://www.geeksforgeeks.org/find-sum-unique-sub-array-sum-given-array/
Invert actual bits of a number,coder_11,Easy,https://www.geeksforgeeks.org/invert-actual-bits-number/
Addressing modes in 8086 microprocessor,SrishtiGoel,"18 May, 2018",https://www.geeksforgeeks.org/addressing-modes-8086-microprocessor/
Classification of Top Down Parsers,sanjaymonu,"24 Dec, 2021",https://www.geeksforgeeks.org/classification-of-top-down-parsers/
C# | .NET Framework (Basic Architecture and Component Stack),Anshul_Aggarwal,"19 Jan, 2019",https://www.geeksforgeeks.org/c-sharp-net-framework-basic-architecture-component-stack/
Introduction to Apache Maven | A build automation tool for Java projects,AmanSingh2210,"30 Dec, 2019",https://www.geeksforgeeks.org/introduction-apache-maven-build-automation-tool-java-projects/
Inverted Page Table in Operating System,aishwaryaagarwal2,"26 Oct, 2021",https://www.geeksforgeeks.org/inverted-page-table-in-operating-system/
Binary search in sorted vector of pairs,cr7_bullet,"05 Jun, 2020",https://www.geeksforgeeks.org/binary-search-sorted-vector-pairs/
Puzzle | God’s Mercy Graduation,MdAmaanNehru_NSIT,"21 Aug, 2018",https://www.geeksforgeeks.org/puzzle-gods-mercy-graduation/
ISRO | ISRO CS 2009 | Question 25,GeeksforGeeks,"04 Jun, 2018",https://www.geeksforgeeks.org/isro-isro-cs-2009-question-25/
Check if a number is Palindrome in PL/SQL,vt_m,"16 May, 2018",https://www.geeksforgeeks.org/check-number-palindrome-plsql/
Practice problems on finite automata,ujjwal57,"28 Aug, 2019",https://www.geeksforgeeks.org/practice-problems-finite-automata/
Python | Program to extract frames using OpenCV,shivamkukreti,"15 May, 2018",https://www.geeksforgeeks.org/python-program-extract-frames-using-opencv/
Introduction to Data Science : Skills Required,Robin Siwach,"16 Jul, 2019",https://www.geeksforgeeks.org/introduction-data-science-skills-required/
Maximize the number by rearranging bits,Aditya Gupta 4,"15 Feb, 2022",https://www.geeksforgeeks.org/maximize-number-rearranging-bits/
Differences between 8085 and 8086 microprocessor,Sakshi98,"09 Oct, 2019",https://www.geeksforgeeks.org/differences-8085-8086-microprocessor/
Program to create grade calculator in Python,retr0,"26 Oct, 2018",https://www.geeksforgeeks.org/program-create-grade-calculator-in-python/
Python | Difference between iterable and iterator,Mithun Kumar,"23 Aug, 2019",https://www.geeksforgeeks.org/python-difference-iterable-iterator/
Shift Reduce Parser in Compiler,Ankit87,"10 Nov, 2021",https://www.geeksforgeeks.org/shift-reduce-parser-compiler/
What is Dynamic Memory Allocation?,Nishant Chauhan 3,"09 Jun, 2021",https://www.geeksforgeeks.org/what-is-dynamic-memory-allocation/
Python | Introduction to Matplotlib,KattamuriMeghna,"14 May, 2018",https://www.geeksforgeeks.org/python-introduction-matplotlib/
Printing longest Increasing consecutive subsequence,Striver,"02 Jun, 2021",https://www.geeksforgeeks.org/printing-longest-increasing-consecutive-subsequence/
Sorting array with reverse around middle,akash1295,"18 Jan, 2022",https://www.geeksforgeeks.org/sorting-array-reverse-around-middle/
Replacing an element makes array elements consecutive,akash1295,Medium,https://www.geeksforgeeks.org/replacing-an-element-makes-array-elements-consecutive/
SQL | ON Clause,akanshgupta,"13 May, 2018",https://www.geeksforgeeks.org/sql-on-clause/
Using fork() to produce 1 parent and its 3 child processes,akanshgupta,"13 May, 2018",https://www.geeksforgeeks.org/using-fork-produce-1-parent-3-child-processes/
Segments in Computer Graphics,Ankit87,"11 May, 2018",https://www.geeksforgeeks.org/segments-computer-graphics/
JLabel | Java Swing,andrew1234,"15 Apr, 2021",https://www.geeksforgeeks.org/jlabel-java-swing/
Understanding static_assert in C++ 11,ParthDutt,"06 Jan, 2022",https://www.geeksforgeeks.org/understanding-static_assert-c-11/
Maximize a value for a semicircle of given radius,Shashank_Pathak,"05 May, 2021",https://www.geeksforgeeks.org/maximize-a-value-for-a-semicircle-of-given-radius/
DFA for Strings not ending with “THE”,RishabhMalik,"10 Jul, 2021",https://www.geeksforgeeks.org/dfa-for-strings-not-ending-with-the/
Computer Organization | Von Neumann architecture,pktparticle,"06 Nov, 2021",https://www.geeksforgeeks.org/computer-organization-von-neumann-architecture/
Check if a queue can be sorted into another queue using a stack,anuj0503,"13 Jan, 2022",https://www.geeksforgeeks.org/check-queue-can-sorted-another-queue-using-stack/
Java Swing | JPopupMenu,andrew1234,"15 Apr, 2021",https://www.geeksforgeeks.org/java-swing-jpopupmenu/
Java Swing | JPasswordField,andrew1234,"14 Apr, 2021",https://www.geeksforgeeks.org/java-swing-jpasswordfield/
Encoders and Decoders in Digital Logic,me_l,"25 Nov, 2019",https://www.geeksforgeeks.org/encoders-and-decoders-in-digital-logic/
Access-Lists (ACL),saurabhsharma56,"26 Oct, 2021",https://www.geeksforgeeks.org/access-lists-acl/
Java Swing | JProgressBar,andrew1234,"14 Apr, 2021",https://www.geeksforgeeks.org/java-swing-jprogressbar/
Draw a Polygon in Java Applet,andrew1234,"08 May, 2018",https://www.geeksforgeeks.org/draw-polygon-java-applet/
Difference between dispatcher and scheduler,himanshukumarpatel,"23 Mar, 2020",https://www.geeksforgeeks.org/difference-between-dispatcher-and-scheduler/
Network Address Translation (NAT),saurabhsharma56,"13 Dec, 2021",https://www.geeksforgeeks.org/network-address-translation-nat/
Program for Gauss-Jordan Elimination Method,Ankit_Bisht,"25 Nov, 2021",https://www.geeksforgeeks.org/program-for-gauss-jordan-elimination-method/
Supernetting in Network Layer,himanshukumarpatel,"26 Oct, 2021",https://www.geeksforgeeks.org/supernetting-in-network-layer/
Ripple Counter in Digital Logic,Himanshi_Singh,"25 Nov, 2019",https://www.geeksforgeeks.org/ripple-counter-in-digital-logic/
Structured binding in C++,Gopi_Krishna_Menon,"07 May, 2018",https://www.geeksforgeeks.org/structured-binding-c/
Hard Disk Drive (HDD) Secondary memory,MohitMalhotra,"24 Jan, 2022",https://www.geeksforgeeks.org/hard-disk-drive-hdd-secondary-memory/
Minimum operations to make GCD of array a multiple of k,Surya Priy,"06 Jul, 2021",https://www.geeksforgeeks.org/minimum-operations-make-gcd-array-multiple-k/
Python program to implement Rock Paper Scissor game,ankthon,"30 Jan, 2022",https://www.geeksforgeeks.org/python-program-implement-rock-paper-scissor-game/
